Marker,P_Value,Is_QTL,Bonferroni_Significant,BH_FDR_Significant,Permutation_Significant
1945,0.08144248124081788,False,False,False,False
1946,0.29693873781772273,False,False,False,False
1947,0.708542469191227,False,False,False,False
1948,0.5717280523760754,False,False,False,False
1949,0.3193288663871382,False,False,False,False
1950,0.41965859280950113,False,False,False,False
1951,0.20190721853143612,False,False,False,False
1952,0.12441038872652388,False,False,False,False
1953,0.985046696720871,False,False,False,False
1954,0.033402463063374244,False,False,False,False
1955,0.6526867348692552,False,False,False,False
1956,0.29233822710969914,False,False,False,False
1957,0.9188622453231189,False,False,False,False
1958,0.7891420398689263,False,False,False,False
1959,0.806533247646205,False,False,False,False
1960,0.6104073194334733,False,False,False,False
1961,0.0010010355306129676,False,False,False,False
1962,0.23285228494370624,False,False,False,False
1963,0.02674787298184511,False,False,False,False
1964,0.7534605394363417,False,False,False,False
1965,0.4294440855217052,False,False,False,False
1966,0.9797738744497416,False,False,False,False
1967,0.8736587319818913,False,False,False,False
1968,0.7746238812922298,False,False,False,False
1969,0.012302685888602838,False,False,False,False
1970,0.5664206508096447,False,False,False,False
1971,0.31089392672022975,False,False,False,False
1972,0.5187017282946167,False,False,False,False
1973,0.45598484949406026,False,False,False,False
1974,0.38657659527731547,False,False,False,False
1975,0.20056247132155403,False,False,False,False
1976,0.3355978494350508,False,False,False,False
1977,0.20314957516739696,False,False,False,False
1978,0.5813513075500432,False,False,False,False
1979,0.6177859363885542,False,False,False,False
1980,0.3312510603113281,False,False,False,False
1981,0.7124812837598667,False,False,False,False
1982,0.851131099761935,False,False,False,False
1983,0.29105035245065003,False,False,False,False
1984,0.7757910864370905,False,False,False,False
1985,0.7569194976474862,False,False,False,False
1986,0.6559531101246859,False,False,False,False
1987,0.22565239291171524,False,False,False,False
1988,0.1925908232309098,False,False,False,False
1989,0.40365877029916764,False,False,False,False
1990,0.4169125367187445,False,False,False,False
1991,0.2576524913477737,False,False,False,False
1992,0.43194566100048193,False,False,False,False
1993,0.46544065676396507,False,False,False,False
1994,0.6741951924448162,False,False,False,False
1995,0.22619589995452882,False,False,False,False
1996,0.761761605322083,False,False,False,False
1997,0.413742324985657,False,False,False,False
1998,0.6531246675539409,False,False,False,False
1999,0.09828457014224712,False,False,False,False
2000,0.029071614168797,False,False,False,False
2001,0.6155166947581512,False,False,False,False
2002,0.41372167366418855,False,False,False,False
2003,0.9277954301722804,False,False,False,False
2004,0.9090648144229485,False,False,False,False
2005,0.4090351320457297,False,False,False,False
2006,0.2658699614595196,False,False,False,False
2007,0.0005681292589444498,False,False,False,False
2008,0.6520484832048667,False,False,False,False
2009,0.69492536113548,False,False,False,False
2010,0.04685702266715508,False,False,False,False
2011,0.11228622980023839,False,False,False,False
2012,0.7195749946958622,False,False,False,False
2013,0.010597978453468335,False,False,False,False
2014,0.24252753025063056,False,False,False,False
2015,0.20872688343696055,False,False,False,False
2016,0.6058329544747134,False,False,False,False
2017,0.8700953896137721,False,False,False,False
2018,0.8748972004725892,False,False,False,False
2019,0.8462608634124593,False,False,False,False
2020,0.14571976173337875,False,False,False,False
2021,0.6838446843340765,False,False,False,False
2022,0.17629136502213016,False,False,False,False
2023,0.2219522514470672,False,False,False,False
2024,0.6532243049752426,False,False,False,False
2025,0.8675978655731925,False,False,False,False
2026,0.16193635337838963,False,False,False,False
2027,0.5739842081524886,False,False,False,False
2028,0.0054731088346274825,False,False,False,False
2029,0.34380644819385064,False,False,False,False
2030,0.4281134723650425,False,False,False,False
2031,0.045114745709278536,False,False,False,False
2032,0.47625730858672566,False,False,False,False
2033,0.28058862053274936,False,False,False,False
2034,0.571116101872159,False,False,False,False
2035,0.5740555057818213,False,False,False,False
2036,0.3860335336192914,False,False,False,False
2037,0.9163020339149811,False,False,False,False
2038,0.799234743298472,False,False,False,False
2039,0.39298690475093867,False,False,False,False
2040,0.2597982456263064,False,False,False,False
2041,0.2253840447763341,False,False,False,False
2042,0.007456431423803034,False,False,False,False
2043,0.5922071496849479,False,False,False,False
2044,0.6792349127484716,False,False,False,False
2045,0.8027206052883656,False,False,False,False
2046,0.14871439398399822,False,False,False,False
2047,0.8933758158837523,False,False,False,False
2048,0.4778772740237458,False,False,False,False
2049,0.48615830920162084,False,False,False,False
2050,0.23674487110439602,False,False,False,False
2051,0.2463522417832268,False,False,False,False
2052,0.7350804442618671,False,False,False,False
2053,0.5045262370222301,False,False,False,False
2054,0.0071711050522699216,False,False,False,False
2055,0.736573093115733,False,False,False,False
2056,0.7600149717440349,False,False,False,False
2057,0.4979675587786656,False,False,False,False
2058,0.7726930232038545,False,False,False,False
2059,0.46279936559351587,False,False,False,False
2060,0.6888085745134482,False,False,False,False
2061,0.5480596098426327,False,False,False,False
2062,0.05493498919766926,False,False,False,False
2063,0.9919005404759226,False,False,False,False
2064,0.15067297381324019,False,False,False,False
2065,0.9433823512778529,False,False,False,False
2066,0.09116953553275242,False,False,False,False
2067,0.10621744837643532,False,False,False,False
2068,0.9468922911337576,False,False,False,False
2069,0.13416880530685837,False,False,False,False
2070,0.5285417289424529,False,False,False,False
2071,0.05438197416681778,False,False,False,False
2072,0.02494771870665069,False,False,False,False
2073,0.6392126599365016,False,False,False,False
2074,0.9126718352555361,False,False,False,False
2075,0.35966629366661096,False,False,False,False
2076,0.5106581850467138,False,False,False,False
2077,0.6736455366162152,False,False,False,False
2078,0.7521650668644404,False,False,False,False
2079,0.64794848220121,False,False,False,False
2080,0.8280431617281085,False,False,False,False
2081,0.20049415243615587,False,False,False,False
2082,0.3155367459028393,False,False,False,False
2083,0.3736141384595716,False,False,False,False
2084,0.8292211412031192,False,False,False,False
2085,0.0795307024808044,False,False,False,False
2086,0.8212307865978454,False,False,False,False
2087,0.7649871788012479,False,False,False,False
2088,0.5371726483268185,False,False,False,False
2089,0.2435685558055568,False,False,False,False
2090,0.38682284560772917,False,False,False,False
2091,0.6312859173060852,False,False,False,False
2092,0.2024853452445461,False,False,False,False
2093,0.7563071144709534,False,False,False,False
2094,0.2781467454699711,False,False,False,False
2095,0.7230605970747089,False,False,False,False
2096,0.6020878260016921,False,False,False,False
2097,0.42580255643157894,False,False,False,False
2098,0.2396857008411215,False,False,False,False
2099,0.837110513405392,False,False,False,False
2100,0.6501628918779663,False,False,False,False
2101,0.6459475709168853,False,False,False,False
2102,0.5993827915208435,False,False,False,False
2103,0.8267149196021867,False,False,False,False
2104,0.8275095098070258,False,False,False,False
2105,0.8745773278432823,False,False,False,False
2106,0.28170053149863017,False,False,False,False
2107,0.2362901015169656,False,False,False,False
2108,0.6985143678678206,False,False,False,False
2109,0.07931689918144824,False,False,False,False
2110,0.6302354949729884,False,False,False,False
2111,0.06420885156546441,False,False,False,False
2112,0.24148960636480687,False,False,False,False
2113,0.5958579507309852,False,False,False,False
2114,0.7173107187064043,False,False,False,False
2115,0.38954595819974824,False,False,False,False
2116,0.12580701831228525,False,False,False,False
2117,0.7495149775382705,False,False,False,False
2118,0.4176192926540456,False,False,False,False
2119,0.7885244838021156,False,False,False,False
2120,0.3220806062960361,False,False,False,False
2121,0.8047085885811869,False,False,False,False
2122,0.5543990233797637,False,False,False,False
2123,0.5555584675466139,False,False,False,False
2124,0.15396358257762643,False,False,False,False
2125,0.9386061662290996,False,False,False,False
2126,0.8505403874614784,False,False,False,False
2127,0.5122890427049458,False,False,False,False
2128,0.1042502162800012,False,False,False,False
2129,0.8084494114928407,False,False,False,False
2130,0.5910776169538354,False,False,False,False
2131,0.448686718591796,False,False,False,False
2132,0.41911431931630383,False,False,False,False
2133,0.6055916435947739,False,False,False,False
2134,0.2985422487521395,False,False,False,False
2135,0.08004928364618502,False,False,False,False
2136,0.9993900365145268,False,False,False,False
2137,0.42789426317924717,False,False,False,False
2138,0.9894399066997448,False,False,False,False
2139,0.09147023552697853,False,False,False,False
2140,0.2908365503460284,False,False,False,False
2141,0.8983423062024289,False,False,False,False
2142,0.042346113998704804,False,False,False,False
2143,0.8604296493484839,False,False,False,False
2144,0.6015584524560157,False,False,False,False
2145,0.5704053166451111,False,False,False,False
2146,0.7625321470706523,False,False,False,False
2147,0.7577165208126542,False,False,False,False
2148,0.7333448483633508,False,False,False,False
2149,0.3109615099207662,False,False,False,False
2150,0.21999343932726134,False,False,False,False
2151,0.3608318811182518,False,False,False,False
2152,0.8792382188999776,False,False,False,False
2153,0.9151304492310662,False,False,False,False
2154,0.9076048913904824,False,False,False,False
2155,0.011429105231549164,False,False,False,False
2156,0.9566794413234834,False,False,False,False
2157,0.5479399506131166,False,False,False,False
2158,0.3809403480486341,False,False,False,False
2159,0.40524067681663045,False,False,False,False
2160,0.8361254161185249,False,False,False,False
2161,0.07318069058095955,False,False,False,False
2162,0.7600717815435403,False,False,False,False
2163,0.037274887993038686,False,False,False,False
2164,0.4426560151602582,False,False,False,False
2165,0.9144261556326339,False,False,False,False
2166,0.4274249472728937,False,False,False,False
2167,0.6540698690583361,False,False,False,False
2168,0.8495527822581829,False,False,False,False
2169,0.9811837721908184,False,False,False,False
2170,0.8690537862770027,False,False,False,False
2171,0.9236773739902505,False,False,False,False
2172,0.5562184527241746,False,False,False,False
2173,0.28031054303513314,False,False,False,False
2174,0.5780607631866924,False,False,False,False
2175,0.30324861814784576,False,False,False,False
2176,0.9669471386349304,False,False,False,False
2177,0.4942597768118626,False,False,False,False
